episode,total_steps,episode_reward,clipped_episode_reward,consecutive_clipped_over_20,max_consecutive_clipped_over_20,avg_clip50,duration,exploration_rate
210,34457,135.0,13.5,0,4,11.47,0.3086888790130615,0.9885261519999998
211,34747,370.0,37.0,1,4,12.02,0.6726620197296143,0.988429582
212,34904,150.0,15.0,0,4,12.16,0.38965344429016113,0.9883773010000002
213,35031,30.0,3.0,0,4,11.93,0.3301510810852051,0.9883350099999999
214,35117,15.0,1.5,0,4,11.69,0.23704957962036133,0.9883063720000002
215,35354,300.0,30.0,1,4,12.01,0.5502219200134277,0.988227451
216,35444,20.0,2.0,0,4,11.95,0.23799657821655273,0.9881974810000002
217,35545,45.0,4.5,0,4,12.0,0.2693305015563965,0.9881638480000001
218,35731,135.0,13.5,0,4,12.07,0.46036291122436523,0.9881019099999998
219,35813,55.0,5.5,0,4,11.97,0.21698570251464844,0.9880746040000001
220,36004,290.0,29.0,1,4,12.46,0.4641377925872803,0.9880110009999999
221,36134,135.0,13.5,0,4,12.37,0.33297300338745117,0.9879677109999999
222,36284,50.0,5.0,0,4,11.89,0.3790469169616699,0.987917761
223,36427,130.0,13.0,0,4,12.03,0.3477442264556885,0.9878701419999998
224,36611,195.0,19.5,0,4,12.17,0.451580286026001,0.98780887
225,36751,35.0,3.5,0,4,11.81,0.36310482025146484,0.9877622500000001
226,36873,75.0,7.5,0,4,11.51,0.3028397560119629,0.987721624
227,37013,120.0,12.0,0,4,11.57,0.35051846504211426,0.9876750040000001
228,37120,30.0,3.0,0,4,11.36,0.2802433967590332,0.987639373
229,37241,70.0,7.0,0,4,11.33,0.3146657943725586,0.9875990800000002
230,37366,35.0,3.5,0,4,10.94,0.3224196434020996,0.9875574549999999
231,37554,245.0,24.5,1,4,11.12,0.4695472717285156,0.9874948509999999
232,37689,65.0,6.5,0,4,10.89,0.3578023910522461,0.987449896
233,37871,135.0,13.5,0,4,11.07,0.45667290687561035,0.9873892900000001
234,38028,160.0,16.0,0,4,11.08,0.4017219543457031,0.9873370089999999
235,38295,195.0,19.5,0,4,11.37,0.636143684387207,0.987248098
236,38453,80.0,8.0,0,4,10.99,0.3936116695404053,0.987195484
237,38660,170.0,17.0,0,4,11.25,0.5090494155883789,0.9871265530000001
238,38795,105.0,10.5,0,4,11.35,0.3356170654296875,0.9870815980000001
239,38948,135.0,13.5,0,4,11.59,0.3819088935852051,0.9870306489999999
240,39212,230.0,23.0,1,4,11.83,0.6327745914459229,0.986942737
241,39365,180.0,18.0,0,4,12.02,0.38104796409606934,0.9868917880000002
242,39487,65.0,6.5,0,4,11.89,0.31517577171325684,0.9868511620000001
243,39667,185.0,18.5,0,4,12.01,0.44888973236083984,0.9867912219999999
244,39891,260.0,26.0,1,4,12.42,0.5461585521697998,0.98671663
245,39957,15.0,1.5,0,4,12.36,0.19029903411865234,0.9866946520000001
246,40095,100.0,10.0,0,4,12.42,0.35535550117492676,0.9866486979999999
247,40223,80.0,8.0,0,4,12.18,0.32021284103393555,0.9866060740000001
248,40375,125.0,12.5,0,4,12.21,0.3790466785430908,0.9865554580000001
249,40470,55.0,5.5,0,4,12.31,0.24512124061584473,0.9865238230000001
250,40681,205.0,20.5,1,4,12.55,0.5161116123199463,0.9864535600000002
251,40886,155.0,15.5,0,4,12.55,0.5072767734527588,0.9863852949999998
252,41135,280.0,28.0,1,4,12.93,0.5944836139678955,0.9863023779999999
253,41291,110.0,11.0,0,4,12.9,0.3870682716369629,0.9862504299999998
254,41442,105.0,10.5,0,4,12.84,0.3796236515045166,0.986200147
255,41534,80.0,8.0,0,4,12.76,0.25058794021606445,0.9861695109999999
256,41738,120.0,12.0,0,4,12.75,0.4985535144805908,0.9861015790000002
